timestamp,t_agua_entrada_C,t_agua_saida_C,vazao_agua_m3h,corrente_compressor_A,pressao_evap_bar
2026-07-06 14:28:06,12.13,7.08,148.6,182.6,3.47
2026-07-06 14:28:07,11.95,6.95,149.8,181.4,3.45
2026-07-06 14:28:08,12.06,6.88,149.6,185.1,3.48
2026-07-06 14:28:09,11.92,7.08,151.1,177.5,3.49
2026-07-06 14:28:10,11.98,6.97,151.4,182.8,3.53
2026-07-06 14:28:11,12.1,7.05,149.5,183.7,3.41
2026-07-06 14:28:12,11.91,7.16,150.0,179.2,3.37
2026-07-06 14:28:13,12.0,7.02,149.6,180.7,3.53
2026-07-06 14:28:14,12.11,6.87,150.3,186.9,3.59
2026-07-06 14:28:15,11.79,6.91,149.5,179.8,3.52
2026-07-06 14:28:16,11.89,6.93,150.6,183.7,3.54
2026-07-06 14:28:17,12.19,6.86,147.5,185.9,3.43
2026-07-06 14:28:18,12.07,7.0,151.2,184.9,3.44
2026-07-06 14:28:19,11.86,6.94,150.0,181.9,3.47
2026-07-06 14:28:20,11.91,6.92,149.0,180.7,3.47
2026-07-06 14:28:21,12.02,7.04,151.3,179.5,3.53
2026-07-06 14:28:22,11.94,7.07,149.2,177.8,3.5
2026-07-06 14:28:23,12.0,7.06,150.1,182.4,3.52
2026-07-06 14:28:24,12.12,6.93,148.3,185.9,3.48
2026-07-06 14:28:25,11.98,7.0,150.2,179.6,3.45
2026-07-06 14:28:26,12.04,7.16,149.9,179.6,3.5
2026-07-06 14:28:27,11.9,7.11,149.4,181.1,3.51
2026-07-06 14:28:28,12.01,6.9,149.4,180.3,3.49
2026-07-06 14:28:29,11.92,6.94,150.3,182.7,3.48
2026-07-06 14:28:30,12.14,6.92,150.5,185.8,3.5
2026-07-06 14:28:31,12.07,7.05,148.7,178.5,3.47
2026-07-06 14:28:32,11.89,7.0,149.7,180.6,3.49
2026-07-06 14:28:33,12.31,7.04,150.9,187.9,3.5
2026-07-06 14:28:34,12.33,6.91,150.6,187.0,3.43
2026-07-06 14:28:35,11.78,7.07,148.4,177.9,3.5
2026-07-06 14:28:36,12.14,7.13,150.0,182.8,3.45
2026-07-06 14:28:37,11.81,6.96,149.3,178.5,3.5
2026-07-06 14:28:38,12.01,6.98,148.3,181.5,3.49
2026-07-06 14:28:39,12.06,6.93,150.9,187.0,3.55
2026-07-06 14:28:40,11.97,6.95,148.2,179.1,3.55
2026-07-06 14:28:41,12.18,7.25,149.1,179.8,3.47
2026-07-06 14:28:42,12.24,6.87,151.3,187.5,3.53
2026-07-06 14:28:43,11.97,7.1,150.1,182.2,3.48
2026-07-06 14:28:44,12.26,7.19,150.8,182.2,3.46
2026-07-06 14:28:45,11.95,6.95,150.1,182.7,3.37
2026-07-06 14:28:46,12.14,6.93,147.2,182.6,3.38
2026-07-06 14:28:47,11.94,6.96,151.2,183.6,3.5
2026-07-06 14:28:48,11.78,6.92,148.8,182.1,3.49
2026-07-06 14:28:49,11.96,7.14,151.3,180.0,3.53
2026-07-06 14:28:50,11.96,7.22,150.2,178.9,3.45
2026-07-06 14:28:51,11.92,6.81,150.1,184.9,3.52
2026-07-06 14:28:52,11.81,7.0,150.4,181.5,3.48
2026-07-06 14:28:53,12.29,7.14,149.9,187.3,3.59
2026-07-06 14:28:54,11.77,7.12,149.8,174.7,3.43
2026-07-06 14:28:55,12.22,6.98,150.0,185.2,3.44
2026-07-06 14:28:56,11.9,7.02,149.6,182.2,3.58
2026-07-06 14:28:57,12.11,6.9,149.3,185.1,3.53
2026-07-06 14:28:58,11.94,6.89,149.9,182.9,3.48
2026-07-06 14:28:59,11.84,6.73,151.2,183.3,3.49
2026-07-06 14:29:00,12.2,7.07,149.7,184.8,3.45
2026-07-06 14:29:01,11.82,6.94,150.6,177.3,3.47
2026-07-06 14:29:02,12.04,7.03,151.6,184.3,3.58
2026-07-06 14:29:03,12.2,7.12,148.7,183.4,3.51
2026-07-06 14:29:04,12.0,6.94,150.1,185.0,3.54
2026-07-06 14:29:05,11.87,7.22,148.9,175.3,3.52
2026-07-06 14:29:06,11.96,7.01,151.2,183.1,3.47
2026-07-06 14:29:07,12.32,7.04,149.0,188.6,3.48
2026-07-06 14:29:08,12.06,7.17,151.6,184.3,3.49
2026-07-06 14:29:09,12.04,7.14,148.5,179.8,3.44
2026-07-06 14:29:10,11.98,6.91,151.9,186.4,3.46
2026-07-06 14:29:11,11.94,7.13,149.5,180.7,3.36
2026-07-06 14:29:12,12.18,6.97,150.2,188.1,3.47
2026-07-06 14:29:13,12.26,6.78,149.4,187.8,3.48
2026-07-06 14:29:14,12.18,7.04,149.9,182.7,3.47
2026-07-06 14:29:15,12.2,7.02,148.5,182.8,3.67
2026-07-06 14:29:16,12.12,6.82,150.3,185.5,3.54
2026-07-06 14:29:17,11.85,6.78,149.5,185.0,3.42
2026-07-06 14:29:18,11.74,6.97,150.5,176.2,3.48
2026-07-06 14:29:19,12.05,7.03,150.5,184.4,3.45
2026-07-06 14:29:20,12.12,7.1,149.1,182.1,3.52
2026-07-06 14:29:21,11.86,7.21,151.8,178.3,3.54
2026-07-06 14:29:22,12.3,7.02,148.6,186.6,3.58
2026-07-06 14:29:23,11.85,7.02,151.3,181.1,3.51
2026-07-06 14:29:24,12.11,6.81,152.0,190.3,3.46
2026-07-06 14:29:25,11.93,7.0,150.9,181.4,3.5
2026-07-06 14:29:26,11.9,6.9,151.5,181.7,3.52
2026-07-06 14:29:27,12.3,7.03,149.5,187.2,3.57
2026-07-06 14:29:28,12.1,7.08,149.5,183.4,3.56
2026-07-06 14:29:29,12.08,7.0,147.5,183.4,3.41
2026-07-06 14:29:30,12.04,7.25,150.7,179.0,3.44
2026-07-06 14:29:31,11.95,7.12,152.5,179.9,3.45
2026-07-06 14:29:32,11.93,6.99,151.3,179.6,3.42
2026-07-06 14:29:33,12.16,6.98,151.8,186.2,3.5
2026-07-06 14:29:34,12.2,6.98,150.3,184.2,3.49
2026-07-06 14:29:35,11.74,7.06,149.8,179.1,3.43
2026-07-06 14:29:36,12.2,6.99,149.4,184.0,3.47
2026-07-06 14:29:37,12.25,7.04,150.9,188.2,3.57
2026-07-06 14:29:38,12.07,7.02,149.9,182.6,3.42
2026-07-06 14:29:39,12.13,6.99,150.4,188.0,3.55
2026-07-06 14:29:40,11.93,6.85,150.2,185.2,3.48
2026-07-06 14:29:41,12.02,6.93,150.2,185.9,3.54
2026-07-06 14:29:42,12.17,7.03,151.0,184.3,3.53
2026-07-06 14:29:43,12.04,7.07,149.0,183.4,3.52
2026-07-06 14:29:44,12.31,6.87,151.4,192.8,3.61
2026-07-06 14:29:45,12.14,7.15,152.1,182.4,3.47
2026-07-06 14:29:46,11.91,7.32,150.7,176.1,3.54
2026-07-06 14:29:47,11.86,7.07,150.9,179.8,3.6
2026-07-06 14:29:48,11.73,7.15,149.1,173.9,3.41
2026-07-06 14:29:49,11.78,7.13,150.2,177.1,3.47
2026-07-06 14:29:50,11.72,6.85,148.5,179.7,3.49
2026-07-06 14:29:51,11.95,7.15,148.3,178.0,3.57
2026-07-06 14:29:52,11.94,6.93,150.7,182.9,3.52
2026-07-06 14:29:53,12.18,7.02,151.0,185.2,3.55
2026-07-06 14:29:54,11.89,7.2,149.6,177.8,3.46
2026-07-06 14:29:55,12.08,6.94,150.4,187.0,3.47
2026-07-06 14:29:56,11.96,7.11,150.7,182.1,3.48
2026-07-06 14:29:57,11.98,7.05,152.2,182.2,3.48
2026-07-06 14:29:58,11.96,7.01,149.1,181.5,3.46
2026-07-06 14:29:59,12.02,6.97,146.1,182.9,3.57
2026-07-06 14:30:00,12.04,6.91,151.1,184.1,3.58
2026-07-06 14:30:01,12.28,7.03,151.2,184.7,3.4
2026-07-06 14:30:02,11.91,7.02,150.7,179.4,3.52
2026-07-06 14:30:03,11.93,7.03,148.5,177.8,3.49
2026-07-06 14:30:04,12.11,6.95,150.1,185.7,3.58
2026-07-06 14:30:05,11.82,7.02,148.1,178.3,3.46
2026-07-06 14:30:06,12.31,6.88,149.2,190.3,3.44
2026-07-06 14:30:07,12.0,7.01,151.7,185.2,3.5
2026-07-06 14:30:08,12.11,7.08,148.7,185.4,3.51
2026-07-06 14:30:09,11.97,6.94,150.3,183.3,3.53
2026-07-06 14:30:10,11.84,7.08,149.0,180.2,3.5
2026-07-06 14:30:11,12.14,7.11,149.3,184.4,3.49
2026-07-06 14:30:12,12.24,6.94,149.2,188.8,3.43
2026-07-06 14:30:13,11.88,6.89,149.0,184.0,3.5
2026-07-06 14:30:14,12.18,7.06,149.9,184.2,3.54
2026-07-06 14:30:15,11.97,6.98,148.7,182.2,3.47
2026-07-06 14:30:16,12.08,6.94,151.1,184.2,3.44
2026-07-06 14:30:17,11.96,6.89,150.3,183.4,3.51
2026-07-06 14:30:18,11.99,6.99,148.8,182.2,3.54
2026-07-06 14:30:19,11.99,6.9,148.4,185.1,3.39
2026-07-06 14:30:20,11.89,6.97,150.3,182.5,3.52
2026-07-06 14:30:21,11.98,7.08,149.7,181.8,3.5
2026-07-06 14:30:22,11.95,7.08,150.0,181.4,3.49
2026-07-06 14:30:23,12.1,7.08,148.7,183.2,3.44
2026-07-06 14:30:24,11.91,6.88,151.7,185.1,3.46
2026-07-06 14:30:25,12.06,6.95,148.6,185.0,3.52
2026-07-06 14:30:26,12.01,7.07,149.8,179.2,3.48
2026-07-06 14:30:27,11.72,7.08,148.9,176.2,3.53
2026-07-06 14:30:28,11.93,6.96,149.9,183.8,3.54
2026-07-06 14:30:29,12.09,6.92,152.5,189.2,3.43
2026-07-06 14:30:30,12.03,7.01,151.2,183.3,3.47
2026-07-06 14:30:31,12.01,7.01,148.4,180.9,3.45
2026-07-06 14:30:32,11.95,7.01,150.6,182.5,3.48
2026-07-06 14:30:33,11.73,7.0,150.4,179.1,3.54
2026-07-06 14:30:34,11.96,6.98,148.7,180.9,3.53
2026-07-06 14:30:35,11.84,6.92,150.2,183.5,3.54
2026-07-06 14:30:36,12.05,7.03,150.8,183.2,3.6
2026-07-06 14:30:37,12.19,7.09,149.9,184.9,3.45
2026-07-06 14:30:38,12.02,7.06,151.8,181.9,3.5
2026-07-06 14:30:39,12.01,7.04,150.6,182.4,3.48
2026-07-06 14:30:40,11.73,6.97,149.4,180.0,3.45
2026-07-06 14:30:41,12.21,6.94,149.0,188.5,3.53
2026-07-06 14:30:42,12.19,7.14,148.8,186.5,3.47
2026-07-06 14:30:43,11.91,6.93,149.1,183.5,3.54
2026-07-06 14:30:44,11.97,7.08,150.8,183.0,3.37
2026-07-06 14:30:45,12.25,6.89,152.5,190.9,3.5
2026-07-06 14:30:46,12.19,6.88,150.2,190.1,3.5
2026-07-06 14:30:47,12.11,6.97,148.0,183.4,3.41
2026-07-06 14:30:48,11.89,7.06,148.7,180.8,3.55
2026-07-06 14:30:49,12.04,6.84,151.8,187.8,3.54
2026-07-06 14:30:50,12.08,6.96,150.0,184.8,3.56
2026-07-06 14:30:51,12.14,6.89,152.0,189.0,3.55
2026-07-06 14:30:52,12.2,6.98,149.0,185.5,3.55
2026-07-06 14:30:53,11.78,6.89,151.8,181.0,3.45
2026-07-06 14:30:54,12.19,6.93,149.0,188.3,3.56
2026-07-06 14:30:55,12.03,6.94,152.0,187.9,3.43
2026-07-06 14:30:56,11.93,7.13,151.7,180.8,3.51
2026-07-06 14:30:57,11.83,6.85,150.7,181.5,3.47
2026-07-06 14:30:58,11.87,7.04,148.8,180.9,3.43
2026-07-06 14:30:59,11.93,7.06,150.0,180.5,3.4
2026-07-06 14:31:00,11.88,7.13,152.1,181.1,3.5
2026-07-06 14:31:01,12.15,7.12,152.0,185.0,3.52
2026-07-06 14:31:02,12.13,7.13,149.7,181.2,3.48
2026-07-06 14:31:03,12.03,7.02,151.0,181.6,3.48
2026-07-06 14:31:04,12.05,7.09,149.0,180.3,3.5
2026-07-06 14:31:05,12.01,7.13,150.2,180.2,3.52
2026-07-06 14:31:06,12.18,6.95,149.4,186.3,3.47
2026-07-06 14:31:07,12.02,7.11,150.9,182.4,3.44
2026-07-06 14:31:08,12.0,7.14,148.9,180.2,3.48
2026-07-06 14:31:09,12.01,6.86,150.4,185.1,3.5
2026-07-06 14:31:10,12.12,7.06,150.8,184.9,3.55
2026-07-06 14:31:11,12.02,6.95,151.2,184.0,3.44
2026-07-06 14:31:12,12.01,6.97,151.9,183.1,3.44
2026-07-06 14:31:13,11.84,6.97,150.0,182.3,3.49
2026-07-06 14:31:14,12.07,6.88,150.0,186.9,3.57
2026-07-06 14:31:15,11.92,6.91,150.2,184.5,3.5
2026-07-06 14:31:16,12.02,7.24,150.3,178.5,3.54
2026-07-06 14:31:17,11.94,7.11,148.9,178.2,3.55
2026-07-06 14:31:18,11.99,7.19,151.3,182.3,3.53
2026-07-06 14:31:19,12.26,7.04,151.3,189.0,3.46
2026-07-06 14:31:20,12.13,6.83,149.0,187.2,3.48
2026-07-06 14:31:21,11.71,6.84,150.2,179.8,3.51
2026-07-06 14:31:22,12.05,7.08,147.2,182.1,3.55
2026-07-06 14:31:23,11.99,7.12,149.9,181.2,3.49
2026-07-06 14:31:24,11.92,7.14,147.8,179.1,3.52
2026-07-06 14:31:25,12.06,7.04,149.7,183.2,3.52
2026-07-06 14:31:26,11.93,7.12,151.8,181.6,3.52
2026-07-06 14:31:27,11.98,6.86,150.6,186.2,3.55
2026-07-06 14:31:28,11.8,7.1,148.4,175.4,3.53
2026-07-06 14:31:29,11.8,7.04,150.8,179.6,3.54
2026-07-06 14:31:30,11.87,7.04,149.8,181.6,3.58
2026-07-06 14:31:31,11.91,6.99,152.6,185.4,3.54
2026-07-06 14:31:32,12.17,7.06,152.1,185.0,3.5
2026-07-06 14:31:33,12.37,6.95,151.6,192.9,3.37
2026-07-06 14:31:34,12.42,7.07,149.3,185.0,3.56
2026-07-06 14:31:35,11.97,6.98,151.3,184.5,3.51
2026-07-06 14:31:36,11.76,6.93,149.6,177.4,3.47
2026-07-06 14:31:37,12.13,7.15,152.3,183.9,3.58
2026-07-06 14:31:38,12.0,6.93,151.4,184.7,3.47
2026-07-06 14:31:39,12.31,6.92,150.4,188.3,3.47
2026-07-06 14:31:40,11.82,7.04,151.6,178.7,3.39
2026-07-06 14:31:41,12.04,7.07,151.2,184.7,3.53
2026-07-06 14:31:42,11.94,7.06,147.7,180.0,3.44
2026-07-06 14:31:43,12.14,6.97,149.9,185.7,3.47
2026-07-06 14:31:44,11.93,7.05,149.9,179.0,3.57
2026-07-06 14:31:45,12.13,7.0,148.0,183.7,3.49
2026-07-06 14:31:46,11.8,6.93,149.8,181.0,3.55
2026-07-06 14:31:47,11.82,7.02,150.4,178.1,3.41
2026-07-06 14:31:48,12.03,6.95,148.0,181.1,3.49
2026-07-06 14:31:49,11.95,6.86,149.3,183.0,3.48
2026-07-06 14:31:50,12.03,6.88,151.9,187.8,3.48
2026-07-06 14:31:51,11.97,7.12,151.9,183.3,3.53
2026-07-06 14:31:52,12.2,7.07,149.7,185.1,3.53
2026-07-06 14:31:53,12.11,7.03,148.7,183.5,3.53
2026-07-06 14:31:54,11.94,6.97,148.3,180.6,3.52
2026-07-06 14:31:55,12.0,6.95,151.6,184.1,3.5
2026-07-06 14:31:56,12.0,7.24,147.8,178.7,3.49
2026-07-06 14:31:57,12.34,7.08,151.6,186.9,3.45
2026-07-06 14:31:58,12.05,6.98,150.1,181.2,3.45
2026-07-06 14:31:59,11.77,6.99,149.9,176.2,3.5
2026-07-06 14:32:00,11.97,7.0,150.2,183.0,3.44
2026-07-06 14:32:01,12.33,7.15,150.0,184.8,3.46
2026-07-06 14:32:02,12.14,6.97,150.6,185.1,3.57
2026-07-06 14:32:03,11.68,6.95,150.7,178.8,3.44
2026-07-06 14:32:04,11.96,7.05,150.5,184.4,3.55
2026-07-06 14:32:05,12.23,7.08,149.8,182.8,3.49
2026-07-06 14:32:06,11.91,7.07,149.6,178.6,3.5
2026-07-06 14:32:07,11.96,7.1,149.5,181.0,3.58
2026-07-06 14:32:08,11.94,6.89,150.6,183.8,3.48
2026-07-06 14:32:09,11.84,7.03,149.4,180.2,3.51
2026-07-06 14:32:10,11.95,6.9,150.6,186.6,3.54
2026-07-06 14:32:11,12.06,6.97,149.3,187.5,3.44
2026-07-06 14:32:12,12.03,7.08,150.7,183.6,3.42
2026-07-06 14:32:13,12.13,6.83,150.6,188.3,3.51
2026-07-06 14:32:14,11.94,6.98,150.2,183.5,3.55
2026-07-06 14:32:15,11.94,7.13,152.3,178.8,3.5
2026-07-06 14:32:16,12.05,6.81,152.9,186.0,3.63
2026-07-06 14:32:17,12.13,7.03,149.6,184.0,3.52
2026-07-06 14:32:18,11.88,6.93,147.4,180.3,3.49
2026-07-06 14:32:19,12.25,7.04,151.0,185.7,3.55
2026-07-06 14:32:20,12.05,7.07,150.2,182.5,3.51
2026-07-06 14:32:21,11.96,6.83,148.3,185.1,3.53
2026-07-06 14:32:22,12.12,7.01,150.8,184.7,3.52
2026-07-06 14:32:23,11.81,7.09,150.6,177.5,3.47
2026-07-06 14:32:24,11.76,7.23,149.2,176.2,3.54
2026-07-06 14:32:25,12.27,6.96,151.4,190.1,3.49
2026-07-06 14:32:26,11.9,6.8,150.4,186.9,3.46
2026-07-06 14:32:27,12.0,7.13,148.7,177.7,3.45
2026-07-06 14:32:28,12.12,6.94,149.8,186.2,3.56
2026-07-06 14:32:29,12.15,6.96,151.5,187.0,3.5
2026-07-06 14:32:30,12.01,6.85,151.1,186.9,3.46
2026-07-06 14:32:31,11.88,6.88,150.2,181.3,3.57
2026-07-06 14:32:32,11.77,7.17,150.5,177.5,3.49
2026-07-06 14:32:33,11.98,7.0,149.9,179.6,3.53
2026-07-06 14:32:34,11.87,6.91,148.0,179.9,3.54
2026-07-06 14:32:35,12.37,6.94,150.0,190.4,3.5
2026-07-06 14:32:36,12.08,6.86,148.9,186.6,3.55
2026-07-06 14:32:37,11.9,7.13,150.2,178.9,3.51
2026-07-06 14:32:38,12.21,6.87,150.9,189.1,3.48
2026-07-06 14:32:39,11.99,6.83,149.7,183.2,3.56
2026-07-06 14:32:40,11.85,6.97,151.7,180.6,3.48
2026-07-06 14:32:41,11.87,6.99,149.6,183.1,3.55
2026-07-06 14:32:42,12.1,6.82,150.5,184.6,3.54
2026-07-06 14:32:43,12.2,6.76,150.5,190.0,3.47
2026-07-06 14:32:44,11.84,7.04,149.1,178.2,3.51
2026-07-06 14:32:45,11.98,7.16,150.7,179.0,3.43
2026-07-06 14:32:46,11.74,7.04,148.5,178.6,3.52
2026-07-06 14:32:47,12.22,6.95,149.2,186.1,3.54
2026-07-06 14:32:48,12.01,7.13,149.5,178.0,3.52
2026-07-06 14:32:49,11.88,7.12,150.5,180.8,3.55
2026-07-06 14:32:50,11.72,7.03,148.4,176.1,3.46
2026-07-06 14:32:51,11.83,7.02,150.2,178.7,3.46
2026-07-06 14:32:52,11.95,6.91,151.0,184.3,3.49
2026-07-06 14:32:53,12.11,7.06,149.7,183.1,3.48
2026-07-06 14:32:54,11.88,7.04,149.2,179.8,3.48
2026-07-06 14:32:55,11.99,6.82,151.8,183.4,3.45
2026-07-06 14:32:56,11.87,6.99,150.7,180.8,3.51
2026-07-06 14:32:57,12.07,6.95,148.5,183.8,3.55
2026-07-06 14:32:58,12.08,7.06,149.8,183.1,3.49
2026-07-06 14:32:59,11.94,6.84,149.3,185.6,3.56
2026-07-06 14:33:00,12.03,6.95,150.6,184.8,3.56
2026-07-06 14:33:01,11.85,7.04,149.7,180.4,3.44
2026-07-06 14:33:02,11.95,7.18,149.7,178.9,3.55
2026-07-06 14:33:03,12.31,7.09,152.0,186.4,3.53
2026-07-06 14:33:04,11.99,6.85,149.6,187.3,3.62
2026-07-06 14:33:05,12.0,7.07,150.6,183.3,3.51
2026-07-06 14:33:06,12.32,7.06,151.8,192.4,3.45
2026-07-06 14:33:07,12.11,7.15,146.9,178.2,3.49
2026-07-06 14:33:08,11.94,6.95,150.9,181.8,3.55
2026-07-06 14:33:09,11.93,7.12,150.8,179.1,3.54
2026-07-06 14:33:10,11.94,6.95,150.0,181.1,3.59
2026-07-06 14:33:11,12.0,6.83,149.6,187.0,3.44
2026-07-06 14:33:12,11.95,7.07,150.7,178.7,3.43
2026-07-06 14:33:13,12.06,6.94,150.3,185.5,3.5
2026-07-06 14:33:14,11.92,7.09,149.2,178.2,3.51
2026-07-06 14:33:15,11.63,7.23,147.7,173.3,3.46
2026-07-06 14:33:16,11.89,7.08,148.5,179.7,3.5
2026-07-06 14:33:17,11.8,7.06,149.6,176.4,3.57
2026-07-06 14:33:18,11.97,6.92,150.4,184.2,3.53
2026-07-06 14:33:19,11.68,6.91,151.5,179.5,3.53
2026-07-06 14:33:20,12.01,7.06,150.3,181.1,3.51
2026-07-06 14:33:21,11.9,7.15,151.2,177.7,3.53
2026-07-06 14:33:22,11.91,6.97,149.0,178.1,3.47
2026-07-06 14:33:23,11.96,6.91,150.0,182.2,3.53
2026-07-06 14:33:24,11.95,6.95,150.7,180.8,3.45
2026-07-06 14:33:25,12.34,7.28,149.8,181.1,3.53
2026-07-06 14:33:26,12.11,7.07,149.3,185.6,3.47
2026-07-06 14:33:27,11.96,6.95,150.4,184.3,3.56
2026-07-06 14:33:28,12.09,6.93,150.8,184.0,3.51
2026-07-06 14:33:29,12.0,7.01,152.6,186.5,3.5
2026-07-06 14:33:30,11.98,7.05,153.2,181.7,3.49
2026-07-06 14:33:31,12.05,6.81,150.8,185.8,3.53
2026-07-06 14:33:32,12.04,6.96,150.6,184.9,3.48
2026-07-06 14:33:33,12.02,6.94,150.6,186.3,3.43
2026-07-06 14:33:34,11.83,6.97,151.3,181.3,3.51
2026-07-06 14:33:35,11.88,6.99,147.4,178.4,3.44
2026-07-06 14:33:36,11.8,7.06,148.9,177.1,3.54
2026-07-06 14:33:37,12.06,7.08,151.5,182.3,3.5
2026-07-06 14:33:38,12.05,7.01,151.8,184.8,3.49
2026-07-06 14:33:39,11.96,7.0,148.4,183.1,3.52
2026-07-06 14:33:40,11.97,7.1,150.6,177.8,3.56
2026-07-06 14:33:41,12.08,6.88,150.7,186.7,3.53
2026-07-06 14:33:42,12.22,6.98,149.4,185.1,3.51
2026-07-06 14:33:43,11.98,7.07,149.0,180.0,3.39
2026-07-06 14:33:44,11.87,7.02,151.6,182.6,3.54
2026-07-06 14:33:45,12.07,7.05,148.8,180.1,3.47
2026-07-06 14:33:46,11.95,6.99,151.0,182.7,3.51
2026-07-06 14:33:47,11.96,6.82,151.2,187.0,3.44
2026-07-06 14:33:48,11.87,6.95,149.9,182.5,3.56
2026-07-06 14:33:49,12.03,7.01,149.4,182.2,3.49
2026-07-06 14:33:50,11.87,7.11,150.1,176.8,3.55
2026-07-06 14:33:51,11.77,7.1,151.3,175.2,3.51
2026-07-06 14:33:52,12.06,6.99,150.8,185.6,3.55
2026-07-06 14:33:53,12.01,6.99,149.6,182.0,3.52
2026-07-06 14:33:54,12.02,7.07,148.7,182.0,3.5
2026-07-06 14:33:55,11.89,7.05,149.4,181.2,3.57
2026-07-06 14:33:56,11.75,7.05,147.3,174.5,3.57
2026-07-06 14:33:57,11.96,7.2,147.0,176.7,3.5
2026-07-06 14:33:58,11.96,7.01,150.9,181.5,3.55
2026-07-06 14:33:59,11.98,7.09,151.2,179.8,3.47
2026-07-06 14:34:00,12.05,6.96,148.8,183.9,3.5
2026-07-06 14:34:01,12.14,6.96,149.6,186.1,3.48
2026-07-06 14:34:02,12.04,6.94,152.2,187.0,3.51
2026-07-06 14:34:03,12.08,7.05,150.1,180.0,3.53
2026-07-06 14:34:04,11.78,7.19,150.9,174.0,3.46
2026-07-06 14:34:05,12.0,7.16,148.4,178.5,3.53
2026-07-06 14:34:06,11.94,6.96,150.5,182.8,3.51
2026-07-06 14:34:07,12.02,6.84,151.3,184.6,3.55
2026-07-06 14:34:08,12.13,7.09,150.4,183.0,3.59
2026-07-06 14:34:09,11.88,6.83,153.3,185.7,3.52
2026-07-06 14:34:10,12.4,7.08,152.2,189.9,3.5
2026-07-06 14:34:11,12.22,6.93,149.7,184.3,3.4
2026-07-06 14:34:12,11.64,7.03,151.7,178.7,3.47
2026-07-06 14:34:13,12.21,7.03,151.5,185.2,3.46
2026-07-06 14:34:14,12.16,6.98,151.4,183.1,3.47
2026-07-06 14:34:15,12.04,7.0,152.1,183.4,3.51
2026-07-06 14:34:16,11.95,7.01,149.3,179.5,3.56
2026-07-06 14:34:17,12.19,6.77,151.1,192.4,3.41
2026-07-06 14:34:18,11.85,7.03,147.8,179.4,3.59
2026-07-06 14:34:19,11.85,6.92,148.9,180.0,3.48
2026-07-06 14:34:20,12.32,6.99,150.3,188.1,3.57
2026-07-06 14:34:21,11.96,7.0,151.6,183.1,3.53
2026-07-06 14:34:22,11.9,7.01,149.0,180.2,3.51
2026-07-06 14:34:23,12.06,7.11,147.0,181.5,3.52
2026-07-06 14:34:24,12.15,6.97,149.8,186.3,3.44
2026-07-06 14:34:25,11.8,6.79,149.1,178.6,3.46
2026-07-06 14:34:26,12.37,6.93,149.6,189.6,3.5
2026-07-06 14:34:27,11.83,7.05,149.1,180.5,3.48
2026-07-06 14:34:28,12.19,6.96,148.3,183.5,3.53
2026-07-06 14:34:29,11.92,7.16,148.5,177.8,3.54
2026-07-06 14:34:30,11.92,6.99,151.6,181.3,3.45
2026-07-06 14:34:31,11.9,7.26,146.9,175.7,3.51
2026-07-06 14:34:32,11.94,6.87,149.3,182.1,3.51
2026-07-06 14:34:33,11.95,7.16,149.3,177.7,3.45
2026-07-06 14:34:34,11.99,7.0,148.9,181.2,3.37
2026-07-06 14:34:35,11.92,7.15,150.3,178.0,3.45
2026-07-06 14:34:36,11.81,7.15,150.0,175.6,3.46
2026-07-06 14:34:37,12.08,6.92,149.7,185.1,3.42
2026-07-06 14:34:38,12.08,7.13,149.3,180.6,3.54
2026-07-06 14:34:39,11.92,7.04,151.0,183.4,3.52
2026-07-06 14:34:40,12.11,6.75,150.2,185.0,3.53
2026-07-06 14:34:41,11.87,7.0,150.3,182.5,3.46
2026-07-06 14:34:42,11.82,6.87,149.0,180.5,3.45
2026-07-06 14:34:43,12.07,7.09,149.5,180.8,3.51
2026-07-06 14:34:44,12.09,7.03,150.7,184.9,3.45
2026-07-06 14:34:45,12.05,6.97,149.1,181.3,3.58
2026-07-06 14:34:46,11.98,7.04,149.5,179.0,3.51
2026-07-06 14:34:47,12.15,7.07,150.8,182.7,3.48
2026-07-06 14:34:48,12.08,6.88,149.2,184.5,3.47
2026-07-06 14:34:49,12.26,6.91,149.1,185.7,3.45
2026-07-06 14:34:50,12.09,6.98,149.3,184.0,3.51
2026-07-06 14:34:51,12.2,6.84,150.8,187.2,3.48
2026-07-06 14:34:52,11.86,6.96,152.2,182.1,3.54
2026-07-06 14:34:53,12.15,6.94,150.3,188.1,3.57
2026-07-06 14:34:54,11.96,6.94,151.1,182.0,3.53
2026-07-06 14:34:55,11.96,7.11,148.2,180.2,3.49
2026-07-06 14:34:56,12.01,7.12,151.2,180.1,3.46
2026-07-06 14:34:57,11.97,7.11,150.9,181.5,3.52
2026-07-06 14:34:58,12.07,6.86,148.2,187.7,3.39
2026-07-06 14:34:59,12.12,6.96,150.7,185.3,3.55
2026-07-06 14:35:00,11.94,6.93,150.3,185.1,3.47
2026-07-06 14:35:01,11.92,6.99,149.2,180.4,3.51
2026-07-06 14:35:02,12.03,6.92,150.0,182.6,3.47
2026-07-06 14:35:03,12.05,6.79,151.3,185.0,3.5
2026-07-06 14:35:04,12.01,6.97,149.7,182.2,3.43
2026-07-06 14:35:05,11.85,6.92,150.0,181.4,3.47
2026-07-06 14:35:06,12.2,7.02,150.1,187.6,3.51
2026-07-06 14:35:07,11.92,6.95,149.8,182.0,3.52
